doi,filename
10.1061/JSDEAG.0000231,STDB-0100108403008-1958.pdf
10.1061/JSDEAG.0000238,STDB-0100108403009-1958.pdf
10.1061/JSDEAG.0000230,STDB-0100108403010-1958.pdf
10.1061/JSDEAG.0000248,STDB-0100108403011-1958.pdf
10.1061/JSDEAG.0000229,STDB-0100108403012-1958.pdf
10.1061/JSDEAG.0000237,STDB-0100108403013-1958.pdf
10.1061/JSDEAG.0000239,STDB-0100108403014-1958.pdf
10.1061/JSDEAG.0000241,STDB-0100108403015-1958.pdf
10.1061/JSDEAG.0000242,STDB-0100108403016-1958.pdf
10.1061/JSDEAG.0000243,STDB-0100108403017-1958.pdf
10.1061/JSDEAG.0000244,STDB-0100108403018-1958.pdf
10.1061/JSDEAG.0000245,STDB-0100108403019-1958.pdf
10.1061/JSDEAG.0000246,STDB-0100108403020-1958.pdf
10.1061/JSDEAG.0000247,STDB-0100108403021-1958.pdf
10.1061/JSDEAG.0000249,STDB-0100108403022-1958.pdf
10.1061/JSDEAG.0000250,STDB-0100108403023-1958.pdf
10.1061/JSDEAG.0000251,STDB-0100108403024-1958.pdf
10.1061/JSDEAG.0000252,STDB-0100108403025-1958.pdf
10.1061/JSDEAG.0000253,STDB-0100108403026-1958.pdf
10.1061/JSDEAG.0000254,STDB-0100108403027-1958.pdf
10.1061/JSDEAG.0000255,STDB-0100108404001-1958.pdf
10.1061/JSDEAG.0000256,STDB-0100108404002-1958.pdf
10.1061/JSDEAG.0000257,STDB-0100108404003-1958.pdf
10.1061/JSDEAG.0000258,STDB-0100108404004-1958.pdf
10.1061/JSDEAG.0000259,STDB-0100108404005-1958.pdf
10.1061/JSDEAG.0000260,STDB-0100108404006-1958.pdf
10.1061/JSDEAG.0000261,STDB-0100108404007-1958.pdf
10.1061/JSDEAG.0000262,STDB-0100108404008-1958.pdf
10.1061/JSDEAG.0000268,STDB-0100108404009-1958.pdf
10.1061/JSDEAG.0000263,STDB-0100108404010-1958.pdf
10.1061/JSDEAG.0000264,STDB-0100108404011-1958.pdf
10.1061/JSDEAG.0000266,STDB-0100108404012-1958.pdf
10.1061/JSDEAG.0000265,STDB-0100108404013-1958.pdf
10.1061/JSDEAG.0000269,STDB-0100108404014-1958.pdf
10.1061/JSDEAG.0000275,STDB-0100108405001-1958.pdf
10.1061/JSDEAG.0000276,STDB-0100108405002-1958.pdf
10.1061/JSDEAG.0000274,STDB-0100108405003-1958.pdf
10.1061/JSDEAG.0000270,STDB-0100108405004-1958.pdf
10.1061/JSDEAG.0000279,STDB-0100108405005-1958.pdf
10.1061/JSDEAG.0000271,STDB-0100108405006-1958.pdf
10.1061/JSDEAG.0000273,STDB-0100108405007-1958.pdf
10.1061/JSDEAG.0000277,STDB-0100108405008-1958.pdf
10.1061/JSDEAG.0000272,STDB-0100108405009-1958.pdf
10.1061/JSDEAG.0000278,STDB-0100108405010-1958.pdf
10.1061/JSDEAG.0000280,STDB-0100108405011-1958.pdf
10.1061/JSDEAG.0000281,STDB-0100108405012-1958.pdf
10.1061/JSDEAG.0000284,STDB-0100108406001-1958.pdf
10.1061/JSDEAG.0000286,STDB-0100108406002-1958.pdf
10.1061/JSDEAG.0000289,STDB-0100108406003-1958.pdf
10.1061/JSDEAG.0000290,STDB-0100108406004-1958.pdf
10.1061/JSDEAG.0000288,STDB-0100108406005-1958.pdf
10.1061/JSDEAG.0000285,STDB-0100108406006-1958.pdf
10.1061/JSDEAG.0000283,STDB-0100108406007-1958.pdf
10.1061/JSDEAG.0000287,STDB-0100108406008-1958.pdf
10.1061/JSDEAG.0000294,STDB-0100108406009-1958.pdf
10.1061/JSDEAG.0000295,STDB-0100108406010-1958.pdf
